VYBER;xKOD;xROK;KOD;ROK;KRAJ;KRAJ_POSKYTOVATEL;HOSP
;;X;A102;2010;10;51;2
;;X;A102;2010;10;52;2
;;X;A102;2010;10;53;2
;;X;A102;2010;10;63;7
;;X;A102;2010;10;64;3
;;X;A102;2010;10;80;1
;;X;A102;2010;20;10;64
;;X;A102;2010;20;20;313
;;X;A102;2010;20;31;11
;;X;A102;2010;20;32;1
;;X;A102;2010;20;41;3
;;X;A102;2010;20;42;2
;;X;A102;2010;20;51;5
;;X;A102;2010;20;52;4
;;X;A102;2010;20;53;3
;;X;A102;2010;20;63;3
;;X;A102;2010;20;71;1
;;X;A102;2010;20;72;3
;;X;A102;2010;31;10;5
;;X;A102;2010;31;20;1
;;X;A102;2010;31;31;268
;;X;A102;2010;31;32;2
;;X;A102;2010;31;42;1
;;X;A102;2010;31;51;1
;;X;A102;2010;31;63;2
;;X;A102;2010;31;64;3
;;X;A102;2010;31;71;1
;;X;A102;2010;32;10;4
;;X;A102;2010;32;20;1
;;X;A102;2010;32;31;1
;;X;A102;2010;32;32;274
;;X;A102;2010;32;41;4
;;X;A102;2010;32;53;1
;;X;A102;2010;32;71;1
;;X;A102;2010;41;10;10
;;X;A102;2010;41;20;1
;;X;A102;2010;41;31;1
;;X;A102;2010;41;32;9
;;X;A102;2010;41;41;173
;;X;A102;2010;41;53;2
;;X;A102;2010;41;64;4
;;X;A102;2010;41;71;5
;;X;A102;2010;41;72;2
;;X;A102;2010;42;10;12
;;X;A102;2010;42;20;6
;;X;A102;2010;42;31;2
;;X;A102;2010;42;32;2
;;X;A102;2010;42;42;304
;;X;A102;2010;42;51;3
;;X;A102;2010;42;63;1
;;X;A102;2010;42;64;1
;;X;A102;2010;42;72;1
;;X;A102;2010;51;10;21
;;X;A102;2010;51;20;7
;;X;A102;2010;51;32;2
;;X;A102;2010;51;42;4
;;X;A102;2010;51;51;267
;;X;A102;2010;51;52;1
;;X;A102;2010;51;53;1
;;X;A102;2010;51;63;1
;;X;A102;2010;51;64;1
;;X;A102;2010;51;72;1
;;X;A102;2010;52;10;7
;;X;A102;2010;52;20;1
;;X;A102;2010;52;41;1
;;X;A102;2010;52;51;1
;;X;A102;2010;52;52;273
;;X;A102;2010;52;53;12
;;X;A102;2010;52;64;3
;;X;A102;2010;53;10;4
;;X;A102;2010;53;20;3
;;X;A102;2010;53;31;2
;;X;A102;2010;53;51;1
;;X;A102;2010;53;52;13
;;X;A102;2010;53;53;313
;;X;A102;2010;53;63;6
;;X;A102;2010;53;64;2
;;X;A102;2010;53;72;1
;;X;A102;2010;53;80;1
;;X;A102;2010;63;10;4
;;X;A102;2010;63;31;3
;;X;A102;2010;63;32;1
;;X;A102;2010;63;51;1
;;X;A102;2010;63;52;1
;;X;A102;2010;63;53;2
;;X;A102;2010;63;63;378
;;X;A102;2010;63;64;5
;;X;A102;2010;63;72;3
;;X;A102;2010;64;10;3
;;X;A102;2010;64;20;1
;;X;A102;2010;64;31;2
;;X;A102;2010;64;53;1
;;X;A102;2010;64;63;7
;;X;A102;2010;64;64;919
;;X;A102;2010;64;71;1
;;X;A102;2010;64;72;21
;;X;A102;2010;64;80;2
;;X;A102;2010;71;10;1
;;X;A102;2010;71;20;1
;;X;A102;2010;71;31;2
;;X;A102;2010;71;51;2
;;X;A102;2010;71;52;2
;;X;A102;2010;71;63;1
;;X;A102;2010;71;64;5
;;X;A102;2010;71;71;232
;;X;A102;2010;71;72;7
;;X;A102;2010;71;80;1
;;X;A102;2010;72;10;2
;;X;A102;2010;72;31;1
;;X;A102;2010;72;51;1
;;X;A102;2010;72;63;1
;;X;A102;2010;72;64;8
;;X;A102;2010;72;71;8
;;X;A102;2010;72;72;560
;;X;A102;2010;80;10;6
;;X;A102;2010;80;31;1
;;X;A102;2010;80;51;1
;;X;A102;2010;80;52;1
;;X;A102;2010;80;63;1
;;X;A102;2010;80;64;7
;;X;A102;2010;80;71;5
;;X;A102;2010;80;72;6
;;X;A102;2010;80;80;264
;;X;A102;2011;10;10;192
;;X;A102;2011;10;20;12
;;X;A102;2011;10;31;9
;;X;A102;2011;10;32;4
;;X;A102;2011;10;41;1
;;X;A102;2011;10;42;3
;;X;A102;2011;10;51;2
;;X;A102;2011;10;52;2
;;X;A102;2011;10;53;2
;;X;A102;2011;10;63;2
;;X;A102;2011;10;64;3
;;X;A102;2011;10;72;1
;;X;A102;2011;20;10;41
;;X;A102;2011;20;20;375
;;X;A102;2011;20;31;9
;;X;A102;2011;20;32;1
;;X;A102;2011;20;42;2
;;X;A102;2011;20;51;5
;;X;A102;2011;20;52;4
;;X;A102;2011;20;53;4
;;X;A102;2011;20;63;7
;;X;A102;2011;20;64;2
;;X;A102;2011;20;71;1
;;X;A102;2011;20;72;6
;;X;A102;2011;31;10;8
;;X;A102;2011;31;20;2
;;X;A102;2011;31;31;321
;;X;A102;2011;31;32;3
;;X;A102;2011;31;41;1
;;X;A102;2011;31;51;2
;;X;A102;2011;31;53;1
;;X;A102;2011;31;63;3
;;X;A102;2011;31;64;1
;;X;A102;2011;31;72;5
;;X;A102;2011;32;10;1
;;X;A102;2011;32;20;1
;;X;A102;2011;32;31;6
;;X;A102;2011;32;32;346
;;X;A102;2011;32;41;4
;;X;A102;2011;32;52;1
;;X;A102;2011;32;63;2
;;X;A102;2011;32;72;2
;;X;A102;2011;41;10;6
;;X;A102;2011;41;20;1
;;X;A102;2011;41;31;2
;;X;A102;2011;41;32;13
;;X;A102;2011;41;41;149
;;X;A102;2011;41;51;2
;;X;A102;2011;41;53;1
;;X;A102;2011;41;64;1
;;X;A102;2011;41;71;1
;;X;A102;2011;41;72;3
;;X;A102;2011;42;10;3
;;X;A102;2011;42;20;22
;;X;A102;2011;42;31;1
;;X;A102;2011;42;32;2
;;X;A102;2011;42;41;2
;;X;A102;2011;42;42;367
;;X;A102;2011;42;51;1
;;X;A102;2011;42;52;1
;;X;A102;2011;42;63;2
;;X;A102;2011;42;64;2
;;X;A102;2011;51;10;13
;;X;A102;2011;51;20;5
;;X;A102;2011;51;31;3
;;X;A102;2011;51;32;1
;;X;A102;2011;51;42;3
;;X;A102;2011;51;51;232
;;X;A102;2011;51;52;1
;;X;A102;2011;51;53;1
;;X;A102;2011;51;63;1
;;X;A102;2011;51;64;1
;;X;A102;2011;51;80;1
;;X;A102;2011;52;10;1
;;X;A102;2011;52;20;1
;;X;A102;2011;52;31;1
;;X;A102;2011;52;32;1
;;X;A102;2011;52;51;3
;;X;A102;2011;52;52;226
;;X;A102;2011;52;53;3
;;X;A102;2011;52;63;2
;;X;A102;2011;52;72;1
;;X;A102;2011;53;10;2
;;X;A102;2011;53;20;5
;;X;A102;2011;53;31;1
;;X;A102;2011;53;32;1
;;X;A102;2011;53;42;1
;;X;A102;2011;53;51;2
;;X;A102;2011;53;52;7
;;X;A102;2011;53;53;171
;;X;A102;2011;53;63;7
;;X;A102;2011;53;64;4
;;X;A102;2011;53;71;1
;;X;A102;2011;53;72;2
;;X;A102;2011;53;80;1
;;X;A102;2011;63;10;1
;;X;A102;2011;63;20;2
;;X;A102;2011;63;31;2
;;X;A102;2011;63;41;1
;;X;A102;2011;63;52;1
;;X;A102;2011;63;53;1
;;X;A102;2011;63;63;442
;;X;A102;2011;63;64;7
;;X;A102;2011;63;72;2
;;X;A102;2011;64;10;1
;;X;A102;2011;64;31;1
;;X;A102;2011;64;63;12
;;X;A102;2011;64;64;535
;;X;A102;2011;64;71;1
;;X;A102;2011;64;72;20
;;X;A102;2011;71;10;4
;;X;A102;2011;71;20;2
;;X;A102;2011;71;32;1
;;X;A102;2011;71;51;2
;;X;A102;2011;71;52;1
;;X;A102;2011;71;53;1
;;X;A102;2011;71;64;2
;;X;A102;2011;71;71;149
;;X;A102;2011;71;72;2
;;X;A102;2011;71;80;2
;;X;A102;2011;72;10;3
;;X;A102;2011;72;31;1
;;X;A102;2011;72;51;2
;;X;A102;2011;72;53;1
;;X;A102;2011;72;64;6
;;X;A102;2011;72;71;6
;;X;A102;2011;72;72;486
;;X;A102;2011;80;10;4
;;X;A102;2011;80;20;2
;;X;A102;2011;80;31;3
;;X;A102;2011;80;51;1
;;X;A102;2011;80;53;2
;;X;A102;2011;80;63;2
;;X;A102;2011;80;64;3
;;X;A102;2011;80;71;4
;;X;A102;2011;80;72;8
;;X;A102;2011;80;80;261
;;X;A103;2007;10;10;78
;;X;A103;2007;10;20;1
;;X;A103;2007;10;64;13
;;X;A103;2007;20;10;25
;;X;A103;2007;20;20;38
;;X;A103;2007;20;64;3
;;X;A103;2007;20;80;1
;;X;A103;2007;31;10;2
;;X;A103;2007;31;20;1
;;X;A103;2007;31;31;15
;;X;A103;2007;31;63;2
;;X;A103;2007;31;64;1
;;X;A103;2007;32;10;2
;;X;A103;2007;32;32;25
;;X;A103;2007;32;64;3
;;X;A103;2007;41;10;1
;;X;A103;2007;41;32;4
;;X;A103;2007;41;41;7
;;X;A103;2007;41;64;3
;;X;A103;2007;42;10;7
;;X;A103;2007;42;42;74
;;X;A103;2007;42;64;7
;;X;A103;2007;51;10;6
;;X;A103;2007;51;20;1
;;X;A103;2007;51;42;1
;;X;A103;2007;51;51;6
;;X;A103;2007;51;64;1
;;X;A103;2007;52;10;2
;;X;A103;2007;52;20;1
;;X;A103;2007;52;52;8
;;X;A103;2007;52;64;2
;;X;A103;2007;53;10;1
;;X;A103;2007;53;53;17
;;X;A103;2007;53;63;2
;;X;A103;2007;53;64;2
;;X;A103;2007;63;63;11
;;X;A103;2007;63;64;1
;;X;A103;2007;64;10;3
;;X;A103;2007;64;42;1
;;X;A103;2007;64;64;118
;;X;A103;2007;71;10;3
;;X;A103;2007;71;53;1
;;X;A103;2007;71;71;24
;;X;A103;2007;71;72;2
;;X;A103;2007;71;80;4
;;X;A103;2007;72;64;1
;;X;A103;2007;72;72;35
;;X;A103;2007;72;80;1
;;X;A103;2007;80;10;3
;;X;A103;2007;80;32;1
;;X;A103;2007;80;64;2
;;X;A103;2007;80;80;83
;;X;A103;2008;10;10;53
;;X;A103;2008;10;32;2
;;X;A103;2008;10;42;2
;;X;A103;2008;10;53;2
;;X;A103;2008;10;64;8
;;X;A103;2008;20;10;22
;;X;A103;2008;20;20;46
;;X;A103;2008;20;52;1
;;X;A103;2008;20;53;1
;;X;A103;2008;20;63;2
;;X;A103;2008;20;64;3
;;X;A103;2008;31;31;22
;;X;A103;2008;31;63;1
;;X;A103;2008;31;64;2
;;X;A103;2008;32;10;1
;;X;A103;2008;32;32;30
;;X;A103;2008;32;42;1
;;X;A103;2008;32;64;2
;;X;A103;2008;41;10;1
;;X;A103;2008;41;32;11
;;X;A103;2008;41;41;7
;;X;A103;2008;41;64;1
;;X;A103;2008;42;10;4
;;X;A103;2008;42;20;1
;;X;A103;2008;42;32;1
;;X;A103;2008;42;42;68
;;X;A103;2008;42;64;2
;;X;A103;2008;51;10;10
;;X;A103;2008;51;51;8
;;X;A103;2008;51;64;1
;;X;A103;2008;52;52;15
;;X;A103;2008;52;53;1
;;X;A103;2008;53;10;2
;;X;A103;2008;53;31;1
;;X;A103;2008;53;52;1
;;X;A103;2008;53;53;17
;;X;A103;2008;53;63;4
;;X;A103;2008;53;64;2
;;X;A103;2008;63;10;1
;;X;A103;2008;63;31;1
;;X;A103;2008;63;63;20
;;X;A103;2008;64;10;1
;;X;A103;2008;64;41;1
;;X;A103;2008;64;64;80
;;X;A103;2008;71;10;1
;;X;A103;2008;71;64;1
;;X;A103;2008;71;71;10
;;X;A103;2008;71;72;1
;;X;A103;2008;71;80;1
;;X;A103;2008;72;71;1
;;X;A103;2008;72;72;39
;;X;A103;2008;72;80;2
;;X;A103;2008;80;10;1
;;X;A103;2008;80;64;8
;;X;A103;2008;80;71;2
;;X;A103;2008;80;80;65
;;X;A103;2009;10;10;57
;;X;A103;2009;10;42;2
;;X;A103;2009;10;52;1
;;X;A103;2009;10;64;11
;;X;A103;2009;20;10;24
;;X;A103;2009;20;20;45
;;X;A103;2009;20;53;1
;;X;A103;2009;20;64;2
;;X;A103;2009;31;10;3
;;X;A103;2009;31;31;12
;;X;A103;2009;31;42;1
;;X;A103;2009;31;64;2
;;X;A103;2009;32;32;25
;;X;A103;2009;32;64;1
;;X;A103;2009;41;10;1
;;X;A103;2009;41;32;4
;;X;A103;2009;41;41;2
;;X;A103;2009;41;64;1
;;X;A103;2009;42;10;2
;;X;A103;2009;42;32;1
;;X;A103;2009;42;42;65
;;X;A103;2009;42;64;4
;;X;A103;2009;51;10;9
;;X;A103;2009;51;31;1
;;X;A103;2009;51;51;8
;;X;A103;2009;52;20;1
;;X;A103;2009;52;52;5
;;X;A103;2009;53;10;2
;;X;A103;2009;53;20;1
;;X;A103;2009;53;52;1
;;X;A103;2009;53;53;9
;;X;A103;2009;63;10;1
;;X;A103;2009;63;63;17
;;X;A103;2009;64;10;5
;;X;A103;2009;64;20;1
;;X;A103;2009;64;64;93
;;X;A103;2009;71;10;1
;;X;A103;2009;71;64;1
;;X;A103;2009;71;71;18
;;X;A103;2009;71;72;1
;;X;A103;2009;72;64;2
;;X;A103;2009;72;72;26
;;X;A103;2009;72;80;1
;;X;A103;2009;80;10;3
;;X;A103;2009;80;64;2
;;X;A103;2009;80;71;2
;;X;A103;2009;80;80;50
;;X;A103;2010;10;10;50
;;X;A103;2010;10;20;1
;;X;A103;2010;10;31;1
;;X;A103;2010;10;64;20
;;X;A103;2010;20;10;20
;;X;A103;2010;20;20;23
;;X;A103;2010;20;32;1
;;X;A103;2010;20;64;2
;;X;A103;2010;20;72;1
;;X;A103;2010;31;10;3
;;X;A103;2010;31;31;11
;;X;A103;2010;32;10;2
;;X;A103;2010;32;32;19
;;X;A103;2010;41;10;2
;;X;A103;2010;41;32;5
;;X;A103;2010;41;41;6
;;X;A103;2010;41;64;4
;;X;A103;2010;42;10;6
;;X;A103;2010;42;32;1
;;X;A103;2010;42;42;76
;;X;A103;2010;42;52;1
;;X;A103;2010;42;64;3
;;X;A103;2010;51;10;17
;;X;A103;2010;51;20;1
;;X;A103;2010;51;51;6
;;X;A103;2010;51;64;4
;;X;A103;2010;52;10;1
;;X;A103;2010;52;20;1
;;X;A103;2010;52;52;5
;;X;A103;2010;52;64;1
;;X;A103;2010;53;10;3
;;X;A103;2010;53;52;2
;;X;A103;2010;53;53;9
;;X;A103;2010;53;63;3
;;X;A103;2010;53;71;1
;;X;A103;2010;63;10;1
;;X;A103;2010;63;63;21
;;X;A103;2010;63;64;2
;;X;A103;2010;64;10;1
;;X;A103;2010;64;64;82
;;X;A103;2010;64;72;1
;;X;A103;2010;71;64;2
;;X;A103;2010;71;71;10
;;X;A103;2010;71;80;2
;;X;A103;2010;72;72;46
;;X;A103;2010;72;80;2
;;X;A103;2010;80;31;2
;;X;A103;2010;80;64;4
;;X;A103;2010;80;71;1
;;X;A103;2010;80;80;54
;;X;A103;2011;10;10;57
;;X;A103;2011;10;51;1
;;X;A103;2011;10;64;12
;;X;A103;2011;10;71;1
;;X;A103;2011;20;10;16
;;X;A103;2011;20;20;32
;;X;A103;2011;20;32;1
;;X;A103;2011;20;64;10
;;X;A103;2011;31;10;2
;;X;A103;2011;31;31;7
;;X;A103;2011;31;51;1
;;X;A103;2011;31;63;1
;;X;A103;2011;31;64;3
;;X;A103;2011;32;32;22
;;X;A103;2011;32;41;1
;;X;A103;2011;32;64;3
;;X;A103;2011;41;10;1
;;X;A103;2011;41;32;4
;;X;A103;2011;41;41;9
;;X;A103;2011;41;64;3
;;X;A103;2011;42;10;2
;;X;A103;2011;42;42;65
;;X;A103;2011;42;64;5
;;X;A103;2011;51;10;13
;;X;A103;2011;51;51;13
;;X;A103;2011;51;64;4
;;X;A103;2011;52;10;3
;;X;A103;2011;52;52;5
;;X;A103;2011;53;53;7
;;X;A103;2011;63;10;1
;;X;A103;2011;63;63;6
;;X;A103;2011;64;10;1
;;X;A103;2011;64;32;1
;;X;A103;2011;64;64;65
;;X;A103;2011;71;10;1
;;X;A103;2011;71;71;12
;;X;A103;2011;71;72;1
;;X;A103;2011;71;80;1
;;X;A103;2011;72;64;1
;;X;A103;2011;72;72;34
;;X;A103;2011;72;80;1
;;X;A103;2011;80;10;2
;;X;A103;2011;80;64;1
;;X;A103;2011;80;71;3
;;X;A103;2011;80;80;35
;;X;A104;2007;10;10;377
;;X;A104;2007;10;20;13
;;X;A104;2007;10;31;3
;;X;A104;2007;10;32;2
;;X;A104;2007;10;64;1
;;X;A104;2007;10;71;1
;;X;A104;2007;10;80;1
;;X;A104;2007;20;10;100
;;X;A104;2007;20;20;344
;;X;A104;2007;20;31;1
;;X;A104;2007;20;32;1
;;X;A104;2007;20;42;2
;;X;A104;2007;20;51;1
;;X;A104;2007;20;52;1
;;X;A104;2007;20;53;1
;;X;A104;2007;20;72;1
;;X;A104;2007;20;80;1
;;X;A104;2007;31;10;14
;;X;A104;2007;31;31;171
;;X;A104;2007;31;32;4
;;X;A104;2007;31;63;2
;;X;A104;2007;31;64;1
;;X;A104;2007;31;72;1
;;X;A104;2007;32;10;6
;;X;A104;2007;32;20;1
;;X;A104;2007;32;31;1
;;X;A104;2007;32;32;263
;;X;A104;2007;32;41;9
;;X;A104;2007;32;63;1
;;X;A104;2007;32;64;2
;;X;A104;2007;41;10;7
;;X;A104;2007;41;20;1
;;X;A104;2007;41;32;20
;;X;A104;2007;41;41;175
;;X;A104;2007;41;71;1
;;X;A104;2007;42;10;34
;;X;A104;2007;42;20;3
;;X;A104;2007;42;31;3
;;X;A104;2007;42;32;1
;;X;A104;2007;42;42;123
;;X;A104;2007;42;51;2
;;X;A104;2007;51;10;17
;;X;A104;2007;51;20;2
;;X;A104;2007;51;42;2
;;X;A104;2007;51;51;92
;;X;A104;2007;51;52;4
;;X;A104;2007;52;10;15
;;X;A104;2007;52;31;2
;;X;A104;2007;52;51;4
;;X;A104;2007;52;52;137
;;X;A104;2007;52;53;1
;;X;A104;2007;52;64;3
;;X;A104;2007;53;10;6
;;X;A104;2007;53;20;1
;;X;A104;2007;53;31;1
;;X;A104;2007;53;41;1
;;X;A104;2007;53;51;1
;;X;A104;2007;53;52;16
;;X;A104;2007;53;53;145
;;X;A104;2007;53;63;1
;;X;A104;2007;53;64;1
;;X;A104;2007;63;10;11
;;X;A104;2007;63;20;1
;;X;A104;2007;63;31;1
;;X;A104;2007;63;52;1
;;X;A104;2007;63;63;110
;;X;A104;2007;63;64;11
;;X;A104;2007;63;72;1
;;X;A104;2007;64;10;3
;;X;A104;2007;64;20;1
;;X;A104;2007;64;52;2
;;X;A104;2007;64;53;2
;;X;A104;2007;64;63;2
;;X;A104;2007;64;64;302
;;X;A104;2007;64;71;2
;;X;A104;2007;71;10;6
;;X;A104;2007;71;64;9
;;X;A104;2007;71;71;99
;;X;A104;2007;71;72;5
;;X;A104;2007;71;80;2
;;X;A104;2007;72;10;8
;;X;A104;2007;72;42;1
;;X;A104;2007;72;64;7
;;X;A104;2007;72;71;1
;;X;A104;2007;72;72;242
;;X;A104;2007;72;80;12
;;X;A104;2007;80;10;7
;;X;A104;2007;80;41;1
;;X;A104;2007;80;64;4
;;X;A104;2007;80;71;2
;;X;A104;2007;80;72;3
;;X;A104;2007;80;80;497
;;X;A104;2008;10;10;595
;;X;A104;2008;10;20;18
;;X;A104;2008;10;31;5
;;X;A104;2008;10;32;1
;;X;A104;2008;10;51;2
;;X;A104;2008;10;52;1
;;X;A104;2008;10;53;2
;;X;A104;2008;10;63;3
;;X;A104;2008;20;10;168
;;X;A104;2008;20;20;460
;;X;A104;2008;20;31;7
;;X;A104;2008;20;32;3
;;X;A104;2008;20;42;2
;;X;A104;2008;20;51;1
;;X;A104;2008;20;53;3
;;X;A104;2008;20;63;5
;;X;A104;2008;20;64;2
;;X;A104;2008;20;71;1
;;X;A104;2008;20;80;2
;;X;A104;2008;31;10;10
;;X;A104;2008;31;20;5
;;X;A104;2008;31;31;294
;;X;A104;2008;31;32;4
;;X;A104;2008;31;52;2
;;X;A104;2008;31;63;3
;;X;A104;2008;31;64;1
;;X;A104;2008;32;10;9
;;X;A104;2008;32;20;1
;;X;A104;2008;32;31;2
;;X;A104;2008;32;32;346
;;X;A104;2008;32;41;2
;;X;A104;2008;32;64;1
;;X;A104;2008;32;71;1
;;X;A104;2008;32;72;1
;;X;A104;2008;41;10;9
;;X;A104;2008;41;20;1
;;X;A104;2008;41;32;18
;;X;A104;2008;41;41;152
;;X;A104;2008;41;42;1
;;X;A104;2008;41;71;1
;;X;A104;2008;41;80;1
;;X;A104;2008;42;10;35
;;X;A104;2008;42;20;3
;;X;A104;2008;42;32;6
;;X;A104;2008;42;41;1
;;X;A104;2008;42;42;310
;;X;A104;2008;42;51;1
;;X;A104;2008;42;52;1
;;X;A104;2008;42;53;1
;;X;A104;2008;42;80;4
;;X;A104;2008;51;10;88
;;X;A104;2008;51;20;4
;;X;A104;2008;51;32;2
;;X;A104;2008;51;51;190
;;X;A104;2008;51;52;2
;;X;A104;2008;51;63;2
;;X;A104;2008;51;80;1
;;X;A104;2008;52;10;5
;;X;A104;2008;52;32;1
;;X;A104;2008;52;51;4
;;X;A104;2008;52;52;188
;;X;A104;2008;52;53;2
;;X;A104;2008;52;63;2
;;X;A104;2008;52;64;1
;;X;A104;2008;52;80;1
;;X;A104;2008;53;10;5
;;X;A104;2008;53;20;1
;;X;A104;2008;53;52;15
;;X;A104;2008;53;53;193
;;X;A104;2008;53;63;3
;;X;A104;2008;53;64;2
;;X;A104;2008;53;71;1
;;X;A104;2008;53;80;1
;;X;A104;2008;63;10;12
;;X;A104;2008;63;31;1
;;X;A104;2008;63;52;2
;;X;A104;2008;63;63;210
;;X;A104;2008;63;64;12
;;X;A104;2008;64;10;12
;;X;A104;2008;64;20;1
;;X;A104;2008;64;31;2
;;X;A104;2008;64;32;1
;;X;A104;2008;64;51;1
;;X;A104;2008;64;52;2
;;X;A104;2008;64;53;2
;;X;A104;2008;64;63;3
;;X;A104;2008;64;64;403
;;X;A104;2008;64;80;3
;;X;A104;2008;71;10;2
;;X;A104;2008;71;20;1
;;X;A104;2008;71;52;1
;;X;A104;2008;71;64;8
;;X;A104;2008;71;71;127
;;X;A104;2008;71;72;2
;;X;A104;2008;71;80;10
;;X;A104;2008;72;41;1
;;X;A104;2008;72;64;9
;;X;A104;2008;72;71;2
;;X;A104;2008;72;72;287
;;X;A104;2008;72;80;13
;;X;A104;2008;80;10;10
;;X;A104;2008;80;64;3
;;X;A104;2008;80;71;2
;;X;A104;2008;80;72;1
;;X;A104;2008;80;80;733
;;X;A104;2009;10;10;778
;;X;A104;2009;10;20;21
;;X;A104;2009;10;31;1
;;X;A104;2009;10;32;3
;;X;A104;2009;10;42;3
;;X;A104;2009;10;51;2
;;X;A104;2009;10;52;1
;;X;A104;2009;10;53;4
;;X;A104;2009;10;63;4
;;X;A104;2009;10;64;3
;;X;A104;2009;10;71;1
;;X;A104;2009;10;72;2
;;X;A104;2009;10;80;3
;;X;A104;2009;20;10;208
;;X;A104;2009;20;20;627
;;X;A104;2009;20;31;4
;;X;A104;2009;20;32;3
;;X;A104;2009;20;41;1
;;X;A104;2009;20;42;4
;;X;A104;2009;20;51;3
;;X;A104;2009;20;52;1
;;X;A104;2009;20;53;2
;;X;A104;2009;20;63;9
;;X;A104;2009;20;64;2
;;X;A104;2009;20;72;3
;;X;A104;2009;31;10;31
;;X;A104;2009;31;20;2
;;X;A104;2009;31;31;428
;;X;A104;2009;31;32;5
;;X;A104;2009;31;63;3
;;X;A104;2009;31;72;2
;;X;A104;2009;32;10;10
;;X;A104;2009;32;20;2
;;X;A104;2009;32;31;2
;;X;A104;2009;32;32;382
;;X;A104;2009;32;41;2
;;X;A104;2009;32;51;1
;;X;A104;2009;32;63;1
;;X;A104;2009;41;10;10
;;X;A104;2009;41;20;1
;;X;A104;2009;41;31;1
;;X;A104;2009;41;32;11
;;X;A104;2009;41;41;151
;;X;A104;2009;41;42;1
;;X;A104;2009;41;52;1
;;X;A104;2009;41;72;1
;;X;A104;2009;42;10;30
;;X;A104;2009;42;20;9
;;X;A104;2009;42;32;2
;;X;A104;2009;42;42;313
;;X;A104;2009;42;51;4
;;X;A104;2009;42;52;1
;;X;A104;2009;42;53;1
;;X;A104;2009;42;64;1
;;X;A104;2009;42;72;1
;;X;A104;2009;42;80;1
;;X;A104;2009;51;10;72
;;X;A104;2009;51;20;5
;;X;A104;2009;51;31;1
;;X;A104;2009;51;32;3
;;X;A104;2009;51;42;2
;;X;A104;2009;51;51;180
;;X;A104;2009;51;52;3
;;X;A104;2009;51;53;1
;;X;A104;2009;51;71;1
;;X;A104;2009;52;10;19
;;X;A104;2009;52;20;3
;;X;A104;2009;52;32;1
;;X;A104;2009;52;51;9
;;X;A104;2009;52;52;188
;;X;A104;2009;52;53;3
;;X;A104;2009;52;63;4
;;X;A104;2009;52;64;2
;;X;A104;2009;53;10;8
;;X;A104;2009;53;20;2
;;X;A104;2009;53;51;1
;;X;A104;2009;53;52;10
;;X;A104;2009;53;53;301
;;X;A104;2009;53;63;10
;;X;A104;2009;53;64;3
;;X;A104;2009;53;80;2
;;X;A104;2009;63;10;8
;;X;A104;2009;63;20;1
;;X;A104;2009;63;31;1
;;X;A104;2009;63;52;3
;;X;A104;2009;63;53;1
;;X;A104;2009;63;63;378
;;X;A104;2009;63;64;5
;;X;A104;2009;63;80;2
;;X;A104;2009;64;10;5
;;X;A104;2009;64;20;1
;;X;A104;2009;64;31;1
;;X;A104;2009;64;32;1
;;X;A104;2009;64;51;1
;;X;A104;2009;64;64;532
;;X;A104;2009;64;71;2
;;X;A104;2009;64;72;5
;;X;A104;2009;64;80;5
;;X;A104;2009;71;10;7
;;X;A104;2009;71;32;1
;;X;A104;2009;71;51;1
;;X;A104;2009;71;63;1
;;X;A104;2009;71;64;5
;;X;A104;2009;71;71;160
;;X;A104;2009;71;72;1
;;X;A104;2009;71;80;7
;;X;A104;2009;72;10;3
;;X;A104;2009;72;20;2
;;X;A104;2009;72;52;1
;;X;A104;2009;72;64;4
;;X;A104;2009;72;71;1
;;X;A104;2009;72;72;321
;;X;A104;2009;72;80;15
;;X;A104;2009;80;10;12
;;X;A104;2009;80;42;1
;;X;A104;2009;80;51;1
;;X;A104;2009;80;64;17
;;X;A104;2009;80;71;2
;;X;A104;2009;80;72;3
;;X;A104;2009;80;80;873
;;X;A104;2010;10;10;732
;;X;A104;2010;10;20;22
;;X;A104;2010;10;31;5
;;X;A104;2010;10;32;2
;;X;A104;2010;10;41;1
;;X;A104;2010;10;42;2
;;X;A104;2010;10;51;2
;;X;A104;2010;10;53;3
;;X;A104;2010;10;72;1
;;X;A104;2010;10;80;1
;;X;A104;2010;20;10;171
;;X;A104;2010;20;20;624
;;X;A104;2010;20;31;8
;;X;A104;2010;20;32;4
;;X;A104;2010;20;42;2
;;X;A104;2010;20;51;1
;;X;A104;2010;20;52;2
;;X;A104;2010;20;53;2
;;X;A104;2010;20;63;5
;;X;A104;2010;20;64;1
;;X;A104;2010;20;71;1
;;X;A104;2010;31;10;20
;;X;A104;2010;31;20;3
;;X;A104;2010;31;31;422
;;X;A104;2010;31;32;5
;;X;A104;2010;31;42;1
;;X;A104;2010;31;51;1
;;X;A104;2010;31;63;4
;;X;A104;2010;31;64;1
;;X;A104;2010;31;71;1
;;X;A104;2010;32;10;13
;;X;A104;2010;32;20;4
;;X;A104;2010;32;31;4
;;X;A104;2010;32;32;400
;;X;A104;2010;32;41;8
;;X;A104;2010;32;72;1
;;X;A104;2010;41;10;26
;;X;A104;2010;41;32;24
;;X;A104;2010;41;41;236
;;X;A104;2010;41;42;1
;;X;A104;2010;41;53;1
;;X;A104;2010;41;64;1
;;X;A104;2010;41;71;1
;;X;A104;2010;42;10;31
