KOD;ROK;POHL;VEKKAT;KRAJ;HOSP
B801;2008;2;45-54;71;31
B801;2008;2;45-54;72;44
B801;2008;2;45-54;80;75
B801;2008;2;55-64;10;101
B801;2008;2;55-64;20;106
B801;2008;2;55-64;31;102
B801;2008;2;55-64;32;90
B801;2008;2;55-64;41;50
B801;2008;2;55-64;42;118
B801;2008;2;55-64;51;94
B801;2008;2;55-64;52;71
B801;2008;2;55-64;53;81
B801;2008;2;55-64;63;91
B801;2008;2;55-64;64;130
B801;2008;2;55-64;71;65
B801;2008;2;55-64;72;95
B801;2008;2;55-64;80;172
B801;2008;2;65-74;10;81
B801;2008;2;65-74;20;129
B801;2008;2;65-74;31;95
B801;2008;2;65-74;32;115
B801;2008;2;65-74;41;33
B801;2008;2;65-74;42;123
B801;2008;2;65-74;51;81
B801;2008;2;65-74;52;72
B801;2008;2;65-74;53;84
B801;2008;2;65-74;63;85
B801;2008;2;65-74;64;157
B801;2008;2;65-74;71;52
B801;2008;2;65-74;72;126
B801;2008;2;65-74;80;134
B801;2008;2;75+;10;160
B801;2008;2;75+;20;189
B801;2008;2;75+;31;87
B801;2008;2;75+;32;166
B801;2008;2;75+;41;50
B801;2008;2;75+;42;152
B801;2008;2;75+;51;81
B801;2008;2;75+;52;103
B801;2008;2;75+;53;90
B801;2008;2;75+;63;124
B801;2008;2;75+;64;217
B801;2008;2;75+;71;90
B801;2008;2;75+;72;189
B801;2008;2;75+;80;177
B801;2009;1;15-34;10;29
B801;2009;1;15-34;20;58
B801;2009;1;15-34;31;24
B801;2009;1;15-34;32;41
B801;2009;1;15-34;41;10
B801;2009;1;15-34;42;49
B801;2009;1;15-34;51;35
B801;2009;1;15-34;52;21
B801;2009;1;15-34;53;27
B801;2009;1;15-34;63;15
B801;2009;1;15-34;64;43
B801;2009;1;15-34;71;14
B801;2009;1;15-34;72;46
B801;2009;1;15-34;80;45
B801;2009;1;35-44;10;27
B801;2009;1;35-44;20;47
B801;2009;1;35-44;31;40
B801;2009;1;35-44;32;36
B801;2009;1;35-44;41;16
B801;2009;1;35-44;42;41
B801;2009;1;35-44;51;49
B801;2009;1;35-44;52;33
B801;2009;1;35-44;53;27
B801;2009;1;35-44;63;15
B801;2009;1;35-44;64;48
B801;2009;1;35-44;71;19
B801;2009;1;35-44;72;44
B801;2009;1;35-44;80;50
B801;2009;1;45-54;10;43
B801;2009;1;45-54;20;94
B801;2009;1;45-54;31;62
B801;2009;1;45-54;32;73
B801;2009;1;45-54;41;17
B801;2009;1;45-54;42;93
B801;2009;1;45-54;51;73
B801;2009;1;45-54;52;70
B801;2009;1;45-54;53;50
B801;2009;1;45-54;63;29
B801;2009;1;45-54;64;94
B801;2009;1;45-54;71;27
B801;2009;1;45-54;72;82
B801;2009;1;45-54;80;107
B801;2009;1;55-64;10;88
B801;2009;1;55-64;20;115
B801;2009;1;55-64;31;104
B801;2009;1;55-64;32;98
B801;2009;1;55-64;41;28
B801;2009;1;55-64;42;168
B801;2009;1;55-64;51;147
B801;2009;1;55-64;52;81
B801;2009;1;55-64;53;89
B801;2009;1;55-64;63;42
B801;2009;1;55-64;64;147
B801;2009;1;55-64;71;49
B801;2009;1;55-64;72;95
B801;2009;1;55-64;80;124
B801;2009;1;65-74;10;33
B801;2009;1;65-74;20;88
B801;2009;1;65-74;31;56
B801;2009;1;65-74;32;91
B801;2009;1;65-74;41;25
B801;2009;1;65-74;42;86
B801;2009;1;65-74;51;93
B801;2009;1;65-74;52;37
B801;2009;1;65-74;53;53
B801;2009;1;65-74;63;30
B801;2009;1;65-74;64;128
B801;2009;1;65-74;71;40
B801;2009;1;65-74;72;76
B801;2009;1;65-74;80;89
B801;2009;1;75+;10;57
B801;2009;1;75+;20;73
B801;2009;1;75+;31;47
B801;2009;1;75+;32;88
B801;2009;1;75+;41;19
B801;2009;1;75+;42;79
B801;2009;1;75+;51;91
B801;2009;1;75+;52;58
B801;2009;1;75+;53;47
B801;2009;1;75+;63;38
B801;2009;1;75+;64;130
B801;2009;1;75+;71;45
B801;2009;1;75+;72;101
B801;2009;1;75+;80;72
B801;2009;2;15-34;10;9
B801;2009;2;15-34;20;27
B801;2009;2;15-34;31;9
B801;2009;2;15-34;32;25
B801;2009;2;15-34;41;3
B801;2009;2;15-34;42;34
B801;2009;2;15-34;51;18
B801;2009;2;15-34;52;22
B801;2009;2;15-34;53;8
B801;2009;2;15-34;63;9
B801;2009;2;15-34;64;23
B801;2009;2;15-34;71;11
B801;2009;2;15-34;72;30
B801;2009;2;15-34;80;24
B801;2009;2;35-44;10;17
B801;2009;2;35-44;20;13
B801;2009;2;35-44;31;20
B801;2009;2;35-44;32;20
B801;2009;2;35-44;41;7
B801;2009;2;35-44;42;30
B801;2009;2;35-44;51;10
B801;2009;2;35-44;52;14
B801;2009;2;35-44;53;11
B801;2009;2;35-44;63;5
B801;2009;2;35-44;64;12
B801;2009;2;35-44;71;11
B801;2009;2;35-44;72;20
B801;2009;2;35-44;80;18
B801;2009;2;45-54;10;26
B801;2009;2;45-54;20;53
B801;2009;2;45-54;31;39
B801;2009;2;45-54;32;54
B801;2009;2;45-54;41;19
B801;2009;2;45-54;42;88
B801;2009;2;45-54;51;51
B801;2009;2;45-54;52;27
B801;2009;2;45-54;53;29
B801;2009;2;45-54;63;13
B801;2009;2;45-54;64;56
B801;2009;2;45-54;71;22
B801;2009;2;45-54;72;48
B801;2009;2;45-54;80;87
B801;2009;2;55-64;10;62
B801;2009;2;55-64;20;123
B801;2009;2;55-64;31;94
B801;2009;2;55-64;32;98
B801;2009;2;55-64;41;30
B801;2009;2;55-64;42;132
B801;2009;2;55-64;51;121
B801;2009;2;55-64;52;66
B801;2009;2;55-64;53;57
B801;2009;2;55-64;63;42
B801;2009;2;55-64;64;130
B801;2009;2;55-64;71;53
B801;2009;2;55-64;72;92
B801;2009;2;55-64;80;175
B801;2009;2;65-74;10;61
B801;2009;2;65-74;20;94
B801;2009;2;65-74;31;99
B801;2009;2;65-74;32;128
B801;2009;2;65-74;41;38
B801;2009;2;65-74;42;135
B801;2009;2;65-74;51;102
B801;2009;2;65-74;52;74
B801;2009;2;65-74;53;72
B801;2009;2;65-74;63;44
B801;2009;2;65-74;64;140
B801;2009;2;65-74;71;68
B801;2009;2;65-74;72;136
B801;2009;2;65-74;80;170
B801;2009;2;75+;10;79
B801;2009;2;75+;20;117
B801;2009;2;75+;31;88
B801;2009;2;75+;32;135
B801;2009;2;75+;41;46
B801;2009;2;75+;42;120
B801;2009;2;75+;51;126
B801;2009;2;75+;52;85
B801;2009;2;75+;53;58
B801;2009;2;75+;63;59
B801;2009;2;75+;64;208
B801;2009;2;75+;71;88
B801;2009;2;75+;72;187
B801;2009;2;75+;80;138
B801;2010;1;15-34;10;25
B801;2010;1;15-34;20;54
B801;2010;1;15-34;31;27
B801;2010;1;15-34;32;42
B801;2010;1;15-34;41;16
B801;2010;1;15-34;42;56
B801;2010;1;15-34;51;25
B801;2010;1;15-34;52;20
B801;2010;1;15-34;53;15
B801;2010;1;15-34;63;30
B801;2010;1;15-34;64;39
B801;2010;1;15-34;71;22
B801;2010;1;15-34;72;27
B801;2010;1;15-34;80;31
B801;2010;1;35-44;10;33
B801;2010;1;35-44;20;30
B801;2010;1;35-44;31;29
B801;2010;1;35-44;32;38
B801;2010;1;35-44;41;14
B801;2010;1;35-44;42;54
B801;2010;1;35-44;51;32
B801;2010;1;35-44;52;25
B801;2010;1;35-44;53;26
B801;2010;1;35-44;63;26
B801;2010;1;35-44;64;57
B801;2010;1;35-44;71;20
B801;2010;1;35-44;72;37
B801;2010;1;35-44;80;53
B801;2010;1;45-54;10;47
B801;2010;1;45-54;20;82
B801;2010;1;45-54;31;54
B801;2010;1;45-54;32;61
B801;2010;1;45-54;41;18
B801;2010;1;45-54;42;131
B801;2010;1;45-54;51;71
B801;2010;1;45-54;52;35
B801;2010;1;45-54;53;48
B801;2010;1;45-54;63;47
B801;2010;1;45-54;64;70
B801;2010;1;45-54;71;36
B801;2010;1;45-54;72;46
B801;2010;1;45-54;80;133
B801;2010;1;55-64;10;66
B801;2010;1;55-64;20;113
B801;2010;1;55-64;31;107
B801;2010;1;55-64;32;126
B801;2010;1;55-64;41;29
B801;2010;1;55-64;42;170
B801;2010;1;55-64;51;120
B801;2010;1;55-64;52;68
B801;2010;1;55-64;53;65
B801;2010;1;55-64;63;54
B801;2010;1;55-64;64;126
B801;2010;1;55-64;71;50
B801;2010;1;55-64;72;94
B801;2010;1;55-64;80;156
B801;2010;1;65-74;10;51
B801;2010;1;65-74;20;75
B801;2010;1;65-74;31;86
B801;2010;1;65-74;32;86
B801;2010;1;65-74;41;15
B801;2010;1;65-74;42;128
B801;2010;1;65-74;51;66
B801;2010;1;65-74;52;50
B801;2010;1;65-74;53;41
B801;2010;1;65-74;63;46
B801;2010;1;65-74;64;91
B801;2010;1;65-74;71;32
B801;2010;1;65-74;72;62
B801;2010;1;65-74;80;103
B801;2010;1;75+;10;36
B801;2010;1;75+;20;65
B801;2010;1;75+;31;53
B801;2010;1;75+;32;76
B801;2010;1;75+;41;23
B801;2010;1;75+;42;106
B801;2010;1;75+;51;60
B801;2010;1;75+;52;45
B801;2010;1;75+;53;52
B801;2010;1;75+;63;52
B801;2010;1;75+;64;90
B801;2010;1;75+;71;41
B801;2010;1;75+;72;84
B801;2010;1;75+;80;63
B801;2010;2;15-34;10;11
B801;2010;2;15-34;20;23
B801;2010;2;15-34;31;10
B801;2010;2;15-34;32;16
B801;2010;2;15-34;41;6
B801;2010;2;15-34;42;29
B801;2010;2;15-34;51;14
B801;2010;2;15-34;52;19
B801;2010;2;15-34;53;4
B801;2010;2;15-34;63;11
B801;2010;2;15-34;64;17
B801;2010;2;15-34;71;13
B801;2010;2;15-34;72;22
B801;2010;2;15-34;80;22
B801;2010;2;35-44;10;10
B801;2010;2;35-44;20;23
B801;2010;2;35-44;31;17
B801;2010;2;35-44;32;24
B801;2010;2;35-44;41;5
B801;2010;2;35-44;42;24
B801;2010;2;35-44;51;11
B801;2010;2;35-44;52;7
B801;2010;2;35-44;53;8
B801;2010;2;35-44;63;8
B801;2010;2;35-44;64;23
B801;2010;2;35-44;71;8
B801;2010;2;35-44;72;14
B801;2010;2;35-44;80;28
B801;2010;2;45-54;10;26
B801;2010;2;45-54;20;40
B801;2010;2;45-54;31;45
B801;2010;2;45-54;32;34
B801;2010;2;45-54;41;16
B801;2010;2;45-54;42;67
B801;2010;2;45-54;51;37
B801;2010;2;45-54;52;26
B801;2010;2;45-54;53;22
B801;2010;2;45-54;63;30
B801;2010;2;45-54;64;44
B801;2010;2;45-54;71;24
B801;2010;2;45-54;72;30
B801;2010;2;45-54;80;64
B801;2010;2;55-64;10;63
B801;2010;2;55-64;20;82
B801;2010;2;55-64;31;91
B801;2010;2;55-64;32;100
B801;2010;2;55-64;41;39
B801;2010;2;55-64;42;165
B801;2010;2;55-64;51;89
B801;2010;2;55-64;52;55
B801;2010;2;55-64;53;43
B801;2010;2;55-64;63;49
B801;2010;2;55-64;64;97
B801;2010;2;55-64;71;64
B801;2010;2;55-64;72;71
B801;2010;2;55-64;80;141
B801;2010;2;65-74;10;73
B801;2010;2;65-74;20;76
B801;2010;2;65-74;31;108
B801;2010;2;65-74;32;121
B801;2010;2;65-74;41;25
B801;2010;2;65-74;42;156
B801;2010;2;65-74;51;82
B801;2010;2;65-74;52;59
B801;2010;2;65-74;53;37
B801;2010;2;65-74;63;59
B801;2010;2;65-74;64;111
B801;2010;2;65-74;71;42
B801;2010;2;65-74;72;91
B801;2010;2;65-74;80;154
B801;2010;2;75+;10;93
B801;2010;2;75+;20;140
B801;2010;2;75+;31;105
B801;2010;2;75+;32;144
B801;2010;2;75+;41;45
B801;2010;2;75+;42;145
B801;2010;2;75+;51;96
B801;2010;2;75+;52;83
B801;2010;2;75+;53;75
B801;2010;2;75+;63;87
B801;2010;2;75+;64;234
B801;2010;2;75+;71;71
B801;2010;2;75+;72;154
B801;2010;2;75+;80;128
B801;2011;1;15-34;10;23
B801;2011;1;15-34;20;32
B801;2011;1;15-34;31;24
B801;2011;1;15-34;32;33
B801;2011;1;15-34;41;9
B801;2011;1;15-34;42;61
B801;2011;1;15-34;51;27
B801;2011;1;15-34;52;28
B801;2011;1;15-34;53;20
B801;2011;1;15-34;63;26
B801;2011;1;15-34;64;34
B801;2011;1;15-34;71;24
B801;2011;1;15-34;72;33
B801;2011;1;15-34;80;45
B801;2011;1;35-44;10;31
B801;2011;1;35-44;20;54
B801;2011;1;35-44;31;45
B801;2011;1;35-44;32;35
B801;2011;1;35-44;41;11
B801;2011;1;35-44;42;62
B801;2011;1;35-44;51;34
B801;2011;1;35-44;52;21
B801;2011;1;35-44;53;20
B801;2011;1;35-44;63;22
B801;2011;1;35-44;64;48
B801;2011;1;35-44;71;28
B801;2011;1;35-44;72;40
B801;2011;1;35-44;80;42
B801;2011;1;45-54;10;58
B801;2011;1;45-54;20;71
B801;2011;1;45-54;31;78
B801;2011;1;45-54;32;55
B801;2011;1;45-54;41;36
B801;2011;1;45-54;42;86
B801;2011;1;45-54;51;42
B801;2011;1;45-54;52;42
B801;2011;1;45-54;53;36
B801;2011;1;45-54;63;27
B801;2011;1;45-54;64;64
B801;2011;1;45-54;71;37
B801;2011;1;45-54;72;54
B801;2011;1;45-54;80;77
B801;2011;1;55-64;10;85
B801;2011;1;55-64;20;114
B801;2011;1;55-64;31;113
B801;2011;1;55-64;32;105
B801;2011;1;55-64;41;36
B801;2011;1;55-64;42;140
B801;2011;1;55-64;51;101
B801;2011;1;55-64;52;56
B801;2011;1;55-64;53;62
B801;2011;1;55-64;63;33
B801;2011;1;55-64;64;106
B801;2011;1;55-64;71;71
B801;2011;1;55-64;72;104
B801;2011;1;55-64;80;124
B801;2011;1;65-74;10;51
B801;2011;1;65-74;20;63
B801;2011;1;65-74;31;63
B801;2011;1;65-74;32;63
B801;2011;1;65-74;41;25
B801;2011;1;65-74;42;105
B801;2011;1;65-74;51;65
B801;2011;1;65-74;52;46
B801;2011;1;65-74;53;51
B801;2011;1;65-74;63;40
B801;2011;1;65-74;64;95
B801;2011;1;65-74;71;43
B801;2011;1;65-74;72;100
B801;2011;1;65-74;80;80
B801;2011;1;75+;10;46
B801;2011;1;75+;20;66
B801;2011;1;75+;31;58
B801;2011;1;75+;32;61
B801;2011;1;75+;41;24
B801;2011;1;75+;42;67
B801;2011;1;75+;51;45
B801;2011;1;75+;52;45
B801;2011;1;75+;53;55
B801;2011;1;75+;63;34
B801;2011;1;75+;64;95
B801;2011;1;75+;71;37
B801;2011;1;75+;72;71
B801;2011;1;75+;80;73
B801;2011;2;15-34;10;7
B801;2011;2;15-34;20;16
B801;2011;2;15-34;31;17
B801;2011;2;15-34;32;27
B801;2011;2;15-34;41;8
B801;2011;2;15-34;42;44
B801;2011;2;15-34;51;7
B801;2011;2;15-34;52;12
B801;2011;2;15-34;53;10
B801;2011;2;15-34;63;18
B801;2011;2;15-34;64;26
B801;2011;2;15-34;71;17
B801;2011;2;15-34;72;19
B801;2011;2;15-34;80;22
B801;2011;2;35-44;10;10
B801;2011;2;35-44;20;18
B801;2011;2;35-44;31;15
B801;2011;2;35-44;32;18
B801;2011;2;35-44;41;7
B801;2011;2;35-44;42;14
B801;2011;2;35-44;51;19
B801;2011;2;35-44;52;4
B801;2011;2;35-44;53;5
B801;2011;2;35-44;63;11
B801;2011;2;35-44;64;22
B801;2011;2;35-44;71;7
B801;2011;2;35-44;72;23
B801;2011;2;35-44;80;18
B801;2011;2;45-54;10;29
B801;2011;2;45-54;20;44
B801;2011;2;45-54;31;53
B801;2011;2;45-54;32;47
B801;2011;2;45-54;41;14
B801;2011;2;45-54;42;54
B801;2011;2;45-54;51;39
B801;2011;2;45-54;52;20
B801;2011;2;45-54;53;25
B801;2011;2;45-54;63;15
B801;2011;2;45-54;64;37
B801;2011;2;45-54;71;18
B801;2011;2;45-54;72;41
B801;2011;2;45-54;80;37
B801;2011;2;55-64;10;66
B801;2011;2;55-64;20;104
B801;2011;2;55-64;31;95
B801;2011;2;55-64;32;98
B801;2011;2;55-64;41;36
B801;2011;2;55-64;42;110
B801;2011;2;55-64;51;81
B801;2011;2;55-64;52;44
B801;2011;2;55-64;53;50
B801;2011;2;55-64;63;30
B801;2011;2;55-64;64;89
B801;2011;2;55-64;71;42
B801;2011;2;55-64;72;107
B801;2011;2;55-64;80;85
B801;2011;2;65-74;10;69
B801;2011;2;65-74;20;85
B801;2011;2;65-74;31;131
B801;2011;2;65-74;32;101
B801;2011;2;65-74;41;33
B801;2011;2;65-74;42;100
B801;2011;2;65-74;51;72
B801;2011;2;65-74;52;47
B801;2011;2;65-74;53;48
B801;2011;2;65-74;63;45
B801;2011;2;65-74;64;87
B801;2011;2;65-74;71;47
B801;2011;2;65-74;72;138
B801;2011;2;65-74;80;99
B801;2011;2;75+;10;94
B801;2011;2;75+;20;114
B801;2011;2;75+;31;122
B801;2011;2;75+;32;154
B801;2011;2;75+;41;54
B801;2011;2;75+;42;117
B801;2011;2;75+;51;81
B801;2011;2;75+;52;103
B801;2011;2;75+;53;88
B801;2011;2;75+;63;68
B801;2011;2;75+;64;157
B801;2011;2;75+;71;76
B801;2011;2;75+;72;179
B801;2011;2;75+;80;159
B802;2007;1;15-34;10;131
B802;2007;1;15-34;20;232
B802;2007;1;15-34;31;89
B802;2007;1;15-34;32;139
B802;2007;1;15-34;41;103
B802;2007;1;15-34;42;237
B802;2007;1;15-34;51;123
B802;2007;1;15-34;52;105
B802;2007;1;15-34;53;138
B802;2007;1;15-34;63;144
B802;2007;1;15-34;64;156
B802;2007;1;15-34;71;140
B802;2007;1;15-34;72;131
B802;2007;1;15-34;80;170
B802;2007;1;35-44;10;40
B802;2007;1;35-44;20;75
B802;2007;1;35-44;31;29
B802;2007;1;35-44;32;51
B802;2007;1;35-44;41;28
B802;2007;1;35-44;42;71
B802;2007;1;35-44;51;31
B802;2007;1;35-44;52;37
B802;2007;1;35-44;53;30
B802;2007;1;35-44;63;50
B802;2007;1;35-44;64;46
B802;2007;1;35-44;71;30
B802;2007;1;35-44;72;43
B802;2007;1;35-44;80;55
B802;2007;1;45-54;10;38
B802;2007;1;45-54;20;64
B802;2007;1;45-54;31;40
B802;2007;1;45-54;32;48
B802;2007;1;45-54;41;30
B802;2007;1;45-54;42;72
B802;2007;1;45-54;51;44
B802;2007;1;45-54;52;43
B802;2007;1;45-54;53;47
B802;2007;1;45-54;63;55
B802;2007;1;45-54;64;50
B802;2007;1;45-54;71;33
B802;2007;1;45-54;72;48
B802;2007;1;45-54;80;74
B802;2007;1;55-64;10;44
B802;2007;1;55-64;20;86
B802;2007;1;55-64;31;61
B802;2007;1;55-64;32;69
B802;2007;1;55-64;41;35
B802;2007;1;55-64;42;117
B802;2007;1;55-64;51;58
B802;2007;1;55-64;52;69
B802;2007;1;55-64;53;76
B802;2007;1;55-64;63;64
B802;2007;1;55-64;64;75
B802;2007;1;55-64;71;39
B802;2007;1;55-64;72;49
B802;2007;1;55-64;80;81
B802;2007;1;65-74;10;24
B802;2007;1;65-74;20;90
B802;2007;1;65-74;31;50
B802;2007;1;65-74;32;66
B802;2007;1;65-74;41;34
B802;2007;1;65-74;42;74
B802;2007;1;65-74;51;43
B802;2007;1;65-74;52;44
B802;2007;1;65-74;53;42
B802;2007;1;65-74;63;62
B802;2007;1;65-74;64;45
B802;2007;1;65-74;71;35
B802;2007;1;65-74;72;43
B802;2007;1;65-74;80;88
B802;2007;1;75+;10;50
B802;2007;1;75+;20;107
B802;2007;1;75+;31;61
B802;2007;1;75+;32;76
B802;2007;1;75+;41;38
B802;2007;1;75+;42;70
B802;2007;1;75+;51;42
B802;2007;1;75+;52;62
B802;2007;1;75+;53;51
B802;2007;1;75+;63;110
B802;2007;1;75+;64;59
B802;2007;1;75+;71;53
B802;2007;1;75+;72;47
B802;2007;1;75+;80;60
B802;2007;2;15-34;10;540
B802;2007;2;15-34;20;828
B802;2007;2;15-34;31;435
B802;2007;2;15-34;32;560
B802;2007;2;15-34;41;316
B802;2007;2;15-34;42;842
B802;2007;2;15-34;51;427
B802;2007;2;15-34;52;277
B802;2007;2;15-34;53;312
B802;2007;2;15-34;63;450
B802;2007;2;15-34;64;570
B802;2007;2;15-34;71;360
B802;2007;2;15-34;72;581
B802;2007;2;15-34;80;633
B802;2007;2;35-44;10;160
B802;2007;2;35-44;20;212
B802;2007;2;35-44;31;145
B802;2007;2;35-44;32;133
B802;2007;2;35-44;41;99
B802;2007;2;35-44;42;230
B802;2007;2;35-44;51;92
B802;2007;2;35-44;52;74
B802;2007;2;35-44;53;60
B802;2007;2;35-44;63;115
B802;2007;2;35-44;64;164
B802;2007;2;35-44;71;98
B802;2007;2;35-44;72;171
B802;2007;2;35-44;80;148
B802;2007;2;45-54;10;93
B802;2007;2;45-54;20;108
B802;2007;2;45-54;31;90
B802;2007;2;45-54;32;119
B802;2007;2;45-54;41;61
B802;2007;2;45-54;42;157
B802;2007;2;45-54;51;56
B802;2007;2;45-54;52;56
B802;2007;2;45-54;53;51
B802;2007;2;45-54;63;111
B802;2007;2;45-54;64;107
B802;2007;2;45-54;71;68
B802;2007;2;45-54;72;124
B802;2007;2;45-54;80;123
B802;2007;2;55-64;10;78
B802;2007;2;55-64;20;118
B802;2007;2;55-64;31;83
B802;2007;2;55-64;32;81
B802;2007;2;55-64;41;43
B802;2007;2;55-64;42;142
B802;2007;2;55-64;51;59
B802;2007;2;55-64;52;94
B802;2007;2;55-64;53;60
B802;2007;2;55-64;63;98
B802;2007;2;55-64;64;82
B802;2007;2;55-64;71;62
B802;2007;2;55-64;72;79
B802;2007;2;55-64;80;102
B802;2007;2;65-74;10;66
B802;2007;2;65-74;20;115
B802;2007;2;65-74;31;63
B802;2007;2;65-74;32;90
B802;2007;2;65-74;41;58
B802;2007;2;65-74;42;140
B802;2007;2;65-74;51;58
B802;2007;2;65-74;52;50
B802;2007;2;65-74;53;61
B802;2007;2;65-74;63;116
B802;2007;2;65-74;64;70
B802;2007;2;65-74;71;44
B802;2007;2;65-74;72;79
B802;2007;2;65-74;80;99
B802;2007;2;75+;10;134
B802;2007;2;75+;20;246
B802;2007;2;75+;31;126
B802;2007;2;75+;32;178
B802;2007;2;75+;41;86
B802;2007;2;75+;42;205
B802;2007;2;75+;51;79
B802;2007;2;75+;52;126
B802;2007;2;75+;53;102
B802;2007;2;75+;63;143
B802;2007;2;75+;64;155
B802;2007;2;75+;71;112
B802;2007;2;75+;72;127
B802;2007;2;75+;80;151
B802;2008;1;15-34;10;110
B802;2008;1;15-34;20;175
B802;2008;1;15-34;31;80
B802;2008;1;15-34;32;136
B802;2008;1;15-34;41;86
B802;2008;1;15-34;42;173
B802;2008;1;15-34;51;137
B802;2008;1;15-34;52;112
B802;2008;1;15-34;53;134
B802;2008;1;15-34;63;137
B802;2008;1;15-34;64;149
B802;2008;1;15-34;71;131
B802;2008;1;15-34;72;146
B802;2008;1;15-34;80;152
B802;2008;1;35-44;10;32
B802;2008;1;35-44;20;53
B802;2008;1;35-44;31;45
B802;2008;1;35-44;32;32
B802;2008;1;35-44;41;24
B802;2008;1;35-44;42;64
B802;2008;1;35-44;51;55
B802;2008;1;35-44;52;37
B802;2008;1;35-44;53;28
B802;2008;1;35-44;63;38
B802;2008;1;35-44;64;50
B802;2008;1;35-44;71;41
B802;2008;1;35-44;72;52
B802;2008;1;35-44;80;42
B802;2008;1;45-54;10;33
B802;2008;1;45-54;20;57
B802;2008;1;45-54;31;45
B802;2008;1;45-54;32;42
B802;2008;1;45-54;41;20
B802;2008;1;45-54;42;69
B802;2008;1;45-54;51;35
B802;2008;1;45-54;52;40
B802;2008;1;45-54;53;44
B802;2008;1;45-54;63;46
B802;2008;1;45-54;64;48
B802;2008;1;45-54;71;34
B802;2008;1;45-54;72;50
B802;2008;1;45-54;80;51
B802;2008;1;55-64;10;27
B802;2008;1;55-64;20;73
B802;2008;1;55-64;31;57
B802;2008;1;55-64;32;67
B802;2008;1;55-64;41;39
B802;2008;1;55-64;42;114
B802;2008;1;55-64;51;45
B802;2008;1;55-64;52;77
B802;2008;1;55-64;53;61
B802;2008;1;55-64;63;54
B802;2008;1;55-64;64;60
B802;2008;1;55-64;71;45
B802;2008;1;55-64;72;67
B802;2008;1;55-64;80;78
B802;2008;1;65-74;10;21
B802;2008;1;65-74;20;71
B802;2008;1;65-74;31;53
B802;2008;1;65-74;32;64
B802;2008;1;65-74;41;33
B802;2008;1;65-74;42;65
B802;2008;1;65-74;51;44
B802;2008;1;65-74;52;51
B802;2008;1;65-74;53;38
B802;2008;1;65-74;63;49
B802;2008;1;65-74;64;59
B802;2008;1;65-74;71;35
B802;2008;1;65-74;72;42
B802;2008;1;65-74;80;59
B802;2008;1;75+;10;39
B802;2008;1;75+;20;80
B802;2008;1;75+;31;60
B802;2008;1;75+;32;46
B802;2008;1;75+;41;24
B802;2008;1;75+;42;80
B802;2008;1;75+;51;36
B802;2008;1;75+;52;100
B802;2008;1;75+;53;41
B802;2008;1;75+;63;72
B802;2008;1;75+;64;63
B802;2008;1;75+;71;45
B802;2008;1;75+;72;66
B802;2008;1;75+;80;51
B802;2008;2;15-34;10;544
B802;2008;2;15-34;20;653
B802;2008;2;15-34;31;375
B802;2008;2;15-34;32;475
B802;2008;2;15-34;41;257
B802;2008;2;15-34;42;645
B802;2008;2;15-34;51;317
B802;2008;2;15-34;52;300
B802;2008;2;15-34;53;276
B802;2008;2;15-34;63;379
B802;2008;2;15-34;64;499
B802;2008;2;15-34;71;321
B802;2008;2;15-34;72;534
B802;2008;2;15-34;80;587
B802;2008;2;35-44;10;178
B802;2008;2;35-44;20;180
B802;2008;2;35-44;31;79
B802;2008;2;35-44;32;120
B802;2008;2;35-44;41;61
B802;2008;2;35-44;42;161
B802;2008;2;35-44;51;104
B802;2008;2;35-44;52;98
B802;2008;2;35-44;53;71
B802;2008;2;35-44;63;94
B802;2008;2;35-44;64;145
B802;2008;2;35-44;71;107
B802;2008;2;35-44;72;152
B802;2008;2;35-44;80;118
B802;2008;2;45-54;10;81
B802;2008;2;45-54;20;92
B802;2008;2;45-54;31;68
B802;2008;2;45-54;32;88
B802;2008;2;45-54;41;60
B802;2008;2;45-54;42;118
B802;2008;2;45-54;51;62
B802;2008;2;45-54;52;61
B802;2008;2;45-54;53;55
B802;2008;2;45-54;63;73
B802;2008;2;45-54;64;110
B802;2008;2;45-54;71;64
B802;2008;2;45-54;72;107
B802;2008;2;45-54;80;89
B802;2008;2;55-64;10;64
B802;2008;2;55-64;20;102
B802;2008;2;55-64;31;64
B802;2008;2;55-64;32;79
B802;2008;2;55-64;41;54
B802;2008;2;55-64;42;156
B802;2008;2;55-64;51;74
B802;2008;2;55-64;52;106
B802;2008;2;55-64;53;59
B802;2008;2;55-64;63;71
B802;2008;2;55-64;64;90
B802;2008;2;55-64;71;58
B802;2008;2;55-64;72;86
B802;2008;2;55-64;80;94
B802;2008;2;65-74;10;57
B802;2008;2;65-74;20;119
B802;2008;2;65-74;31;60
B802;2008;2;65-74;32;78
B802;2008;2;65-74;41;46
B802;2008;2;65-74;42;109
B802;2008;2;65-74;51;52
B802;2008;2;65-74;52;84
B802;2008;2;65-74;53;50
B802;2008;2;65-74;63;89
B802;2008;2;65-74;64;63
B802;2008;2;65-74;71;60
B802;2008;2;65-74;72;86
B802;2008;2;65-74;80;77
B802;2008;2;75+;10;111
B802;2008;2;75+;20;212
B802;2008;2;75+;31;117
B802;2008;2;75+;32;146
B802;2008;2;75+;41;80
B802;2008;2;75+;42;149
B802;2008;2;75+;51;78
B802;2008;2;75+;52;148
B802;2008;2;75+;53;100
B802;2008;2;75+;63;108
B802;2008;2;75+;64;151
